Half,time,team,player,event,against,notes
1,11.27,1,40,2pt_attempt,,
1,11.52,1,2,3pt_made,tariq,
1,12.01,0,pope,2pt_made,,
1,12.15,0,pope,ft_attempt,,
1,12.30,1,5,turnover,,cause by pope
1,12.44,0,pope,assist,,
1,12.45,0,tariq,3pt_made,,
1,12.56,0,chris,steal,,
1,13.13,1,40,3pt_attempt,,
1,13.26,1,2,3pt_attempt,,
1,13.27,1,jacoby,oreb,,
1,13.28,0,chris, block,,
1,13.29,1,jacoby,2pt_attempt,,
1,13.32,0,tariq,dreb,,
1,13.40,0,dom,3pt_attempt,,
1,13.41,0,chris,oreb,,
1,13.42,0,chris,2pt_attempt,,
1,13.48,1,40,2pt_attempt,,
1,13.49,0,joey, block,,
1,13.50,0,dom,dreb,,
1,13.55,0,chris,2pt_attempt,,
1,14.00,0,tariq,steal,,awesome steal
1,14.22,0,dom,2pt_attempt,,
1,14.29,1,jacoby,3pt_attempt,,
1,14.30,0,chris,dreb,,
1,14.34,0,chris,2pt_attempt,,
1,14.35,1,nate,dreb,,
1,14.44,1,nate,turnover,,
1,14.56,0,joey,3pt_attempt,,
1,15.10,0,joey,3pt_attempt,,
1,15.19,1,nate,3pt_attempt,,
1,15.20,0,dom,dreb,,
1,15.27,0,dom,assist,,
1,15.28,0,joey,2pt_made,,
1,15.46,1,jacoby,2pt_made,,
1,15.56,0,dylan,3pt_attempt,,
1,15.58,1,nate,dreb,,
1,16.09,0,dylan,steal,,
1,16.19,0,joey,2pt_made,,
1,16.28,1,nate,3pt_attempt,,
1,16.29,0,dom,dreb,,
1,16.35,0,dom,2pt_attempt,,
1,16.36,1,2,dreb,,
1,16.50,1,5,2pt_made,dylan,good d
1,17.41,0,dom,2pt_attempt,,
1,17.42,1,35,dreb,,
1,18.12,0,chris, block,,
1,18.42,0,joey,ft_attempt,,
1,18.54,0,joey,ft_made,,
1,19.04,1,nate,3pt_attempt,,
1,19.05,0,chris,dreb,,
1,19.14,0,joey,3pt_attempt,,
1,19.15,0,chris,oreb,,
1,19.21,0,kelo,3pt_attempt,,
1,19.22,0,chris,oreb,,
1,19.23,0,chris,2pt_attempt,,
1,19.47,0,chris,ft_made,,
1,19.55,0,chris,2pt_attempt,,
1,20.00,1,30,dreb,,
1,20.11,0,dylan,steal,,
1,20.45,0,joey,ft_made,,
1,20.55,0,joey,ft_made,,
2,1.26,0,cheihk,turnover,,
2,1.42,0,dylan,foul,,
2,2.05,1,35,ft_attempt,,
2,2.15,1,35,ft_attempt,,
2,2.40,0,dylan,3pt_attempt,,
2,2.42,0,cheihk,oreb,,
2,3.07,0,kelo,assist,,
2,3.08,0,dylan,3pt_made,,
2,3.20,1,40,2pt_made,,
2,3.39,0,cheihk,assist,,
2,3.41,0,kelo,2pt_made,,
2,3.50,0,dylan,steal,,
2,3.55,0,dylan,turnover,,
2,4.17,1,2,2pt_attempt,,
2,4.20,0,dylan,dreb,,
2,4.30,0,dylan,3pt_attempt,,
2,4.31,1,35,dreb,,
2,4.57,1,40,2pt_attempt,,
2,4.58,1,35,2pt_made,,
2,5.06,0,tariq,turnover,,
2,5.17,1,5,turnover,,
2,5.40,0,cheihk,3pt_attempt,,
2,5.43,0,tariq,oreb,,
2,5.50,0,cheihk,3pt_attempt,,
2,5.52,0,dylan,oreb,,
2,5.55,0,dylan,2pt_made,,
2,6.07,1,2,3pt_attempt,,
2,6.10,0,tariq,dreb,,
2,6.14,0,tariq,assist,,
2,6.15,0,cheihk,2pt_made,,
2,6.36,0,dylan,steal,,
2,6.42,0,dylan,2pt_attempt,,
2,6.45,0,dylan,oreb,,
2,6.45,0,dylan,2pt_attempt,,
2,6.55,1,30,2pt_attempt,,
2,6.56,0,kelo,dreb,,
2,7.11,0,kelo,2pt_attempt,,
2,7.35,0,dylan,foul,,
2,8.01,1,35,ft_attempt,,
2,8.10,1,35,ft_made,,
2,8.28,0,kelo,3pt_made,,
2,8.40,0,pope,2pt_attempt,,
2,8.45,0,pope,oreb,,
2,9.15,0,pope,ft_made,,
2,9.30,0,pope,ft_made,,
2,9.45,1,jacoby,2pt_attempt,,
2,9.48,0,pope,dreb,,
2,9.52,0,pope,2pt_made,,
2,10.00,1,jacoby,2pt_attempt,,
2,10.02,0,dylan,dreb,,
2,10.10,0,cheihk,2pt_made,,guessing based on position
2,10.56,1,30,2pt_attempt,,
2,10.57,0,chris,dreb,,
2,11.26,0,kelo,3pt_attempt,,
2,11.38,0,cheihk, block,,
2,11.41,1,30,2pt_made,,
2,11.45,0,kelo,assist,,
2,11.48,0,chris,2pt_made,,
2,12.21,0,chris,ft_attempt,,
2,21.22,1,5,dreb,,
2,12.31,1,5,3pt_attempt,,
2,12.32,0,cordell,dreb,,
2,12.38,0,kelo,assist,,
2,12.40,0,chris,2pt_made,,
2,12.55,0,chris,ft_attempt,,
2,12.58,0,dom,oreb,,
2,13.05,0,dom,2pt_attempt,,
2,13.15,1,30,2pt_made,,
2,13.21,0,kelo,turnover,,
2,13.33,1,jacoby,2pt_attempt,,
2,13.34,0,cordell,dreb,,
2,13.39,0,kelo,assist,,
2,13.40,0,chris,2pt_made,,
2,13.54,0,joey, block,,
2,13.55,0,chris,dreb,,
2,13.56,0,chris,turnover,,
2,14.00,1,5,2pt_attempt,,
2,14.02,0,cordell,dreb,,
2,14.12,0,joey,3pt_attempt,,
2,14.13,0,dom,oreb,,
2,14.14,0,dom,2pt_made,,
2,14.32,1,jacoby,2pt_made,,
2,14.38,0,joey,assist,,
2,14.39,0,chris,2pt_made,,
2,15.57,1,jacoby,2pt_attempt,,
2,15.58,0,joey,dreb,,
2,16.06,0,dom,assist,,
2,16.08,0,kelo,3pt_made,,
2,16.19,0,kelo,steal,,
2,16.20,0,kelo,2pt_made,,
2,17.12,1,2,3pt_made,,
2,17.23,0,joey,2pt_attempt,,
2,17.28,1,2,3pt_attempt,,
2,17.29,0,cordell,dreb,,
2,17.37,0,kelo,assist,,
2,17.38,0,joey,3pt_made,,
2,17.55,1,jacoby,2pt_attempt,,
2,17.56,0,chris,dreb,,
2,18.06,0,dom,turnover,,
2,18.22,1,40,2pt_made,,
2,18.28,0,joey,assist,,
2,18.29,0,dom,2pt_made,,
2,18.43,0,dom,steal,,
2,18.46,0,dom,2pt_attempt,,
2,18.47,0,dom,oreb,,
2,19.10,1,jacoby,3pt_attempt,,
2,19.11,1,40,oreb,,
2,19.12,0,pope,steal,,
2,19.28,0,dom,2pt_made,,
2,19.49,1,2,2pt_attempt,,
2,19.55,0,joey,3pt_attempt,,
2,19.56,0,joey,oreb,,
2,19.57,0,joey,2pt_attempt,,
2,19.58,0,dom,oreb,,
2,19.59,0,dom,2pt_attempt,,
2,20.13,1,2,3pt_made,,almost ripped the ball
2,20.28,0,dom,assist,,
2,20.29,0,joey,3pt_made,,
2,20.43,0,pope,foul,,bad call. terrible call
2,21.00,1,2,ft_attempt,,
2,21.10,1,2,ft_made,,
2,21.25,1,2,ft_made,,
2,21.35,0,pope,2pt_attempt,,
2,21.36,0,pope,oreb,,
2,21.40,0,chris,2pt_attempt,,
2,21.41,0,chris,oreb,,
2,21.42,0,chris,2pt_made,,
2,22.12,0,chris,steal,,
2,22.13,0,chris,2pt_made,,
2,,,,,,
