Half,time,team,player,event,against,notes
1,12:08,0,pope,dreb,,
1,12:13,0,pope,2pt_made,,
1,12:22,1,mitch,turnover,,
1,12:23,0,chris,steal,,
1,13:50,0,dante,3pt_made,,
2,14:00,1,mike,3pt_attempt,,
2,14:01,0,cody,dreb,,
2,14:03,0,cody,assist,,
2,14:04,0,chris,2pt_made,,
2,14:14,1,UNR,3pt_attempt,,
2,14:15,0,pope,dreb,,tip out. tough call. could be dom
2,14:23,0,dom,2pt_made,,
2,14:33,1,cj,assist,,
2,14:34,1,UNR,2pt_made,,
2,15:51,0,dante,3pt_attempt,,
2,15:52,1,pete,dreb,,
2,16:04,1,cj,2pt_made,,still angry I didn't block that (pope)
2,16:16,0,pope,3pt_attempt,,
2,16:17,1,UNR,dreb,,
2,16:22,1,UNR,3pt_attempt,,
2,16:26,1,mike,oreb,,
2,16:29,1,mike,assist,,
2,16:30,1,UNR,2pt_made,,
2,16:44,0,cody,3pt_attempt,,
2,16:45,1,pete,dreb,,
2,16:47,1,pete,assist,,
2,16:48,1,carl,2pt_made,,
2,17:07,0,dante,3pt_attempt,,
2,17:47,1,pete,ft_made,,
2,17:57,1,pete,ft_attempt,,
2,17:58,0,chris,dreb,,
2,18:06,0,chris,2pt_made,,highlight!!!
2,18:12,1,Q,assist,,
2,18:14,1,UNR,3pt_made,,
2,18:27,0,pope,turnover,,ugly
2,18:29,1,Q,steal,,
2,18:30,1,Q,2pt_attempt,,
2,18:31,1,UNR,oreb,,
2,18:32,1,UNR,2pt_made,,
2,18:53,0,dante,2pt_made,,
2,19:05,1,Q,turnover,,
2,19:06,0,evan,steal,,pope deflection
2,19:08,0,evan,turnover,,
2,19:10,1,Q,dreb,,
2,19:35,1,carl,ft_made,,
2,19:45,1,carl,ft_made,,
2,19:57,0,chris,2pt_attempt,,
2,20:01,1,mike,dreb,,
2,20:07,1,UNR,2pt_made,,
2,20:15,0,dante,3pt_attempt,,
2,20:56,1,pete,assist,,
2,20:57,1,UNR,3pt_made,,
2,21:07,0,evan,3pt_attempt,,
2,21:23,0,dom,assist,,
2,21:24,0,pope,3pt_made,,
2,21:53,1,pete,3pt_made,,
2,24:48,0,pope,block,,this was totally a foul. but since they didn't call it...I guess its a block?
2,25:06,1,mitch,assist,,
2,25:07,1,cj,2pt_made,,looked like mitch was passing away. fail
2,25:21,0,chris,2pt_attempt,,
2,25:22,1,cj,dreb,,
2,25:29,1,cj,2pt_attempt,,
2,25:30,0,chris,dreb,,
2,25:40,0,dom,turnover,,
2,25:41,1,pete,steal,,
2,25:45,1,UNR,2pt_attempt,,
2,25:46,0,evan,block,,
2,25:47,0,dante,dreb,,
2,25:53,0,dom,2pt_made,,
2,26:00,1,pete,3pt_attempt,,
2,26:01,0,evan,dreb,,
2,26:04,0,evan,turnover,,
2,26:08,1,UNR,3pt_attempt,,
2,26:09,0,evan,dreb,,
2,26:12,0,evan,assist,,
2,26:13,0,chris,2pt_made,,
2,26:32,1,pete,assist,,
2,26:33,1,mitch,3pt_made,,
2,26:43,0,evan,3pt_attempt,,
2,26:44,0,pope,oreb,,
2,26:52,0,pope,2pt_made,,highlight?
2,27:07,1,pete,2pt_attempt,,
2,27:08,0,dom,block,,
2,27:09,0,dom,steal,,
2,27:13,0,dom,2pt_made,,
2,27:24,1,pete,2pt_made,,
2,28:04,0,evan,assist,,
2,28:05,0,dante,3pt_made,,
2,28:16,1,mitch,assist,,
2,28:17,1,cj,3pt_made,,"good help, but needs a better close out"
2,28:43,0,pope,turnover,,
2,28:48,1,UNR,assist,,
2,28:49,1,mike,2pt_made,,
2,28:55,0,evan,2pt_attempt,,
2,28:56,0,evan,oreb,,
2,29:33,0,evan,ft_attempt,,
2,29:43,0,evan,ft_attempt,,
2,29:49,0,dom,oreb,,
2,29:52,0,dante,3pt_attempt,,
2,30:02,1,UNR,3pt_attempt,,
2,30:03,0,chris,dreb,,
2,30:09,0,dom,2pt_attempt,,
2,30:10,0,dom,oreb,,
2,30:11,0,dom,2pt_made,,
2,30:25,1,carl,2pt_attempt,,
2,30:26,0,pope,dreb,,
2,30:30,0,pope,assist,,
2,30:31,0,chris,2pt_made,,
2,30:42,1,deshawn,3pt_made,,
2,31:02,0,chris,2pt_attempt,,
2,31:03,0,chris,oreb,,
2,31:04,0,chris,2pt_made,,
2,31:27,1,mitch,2pt_made,,
2,31:46,1,carl,3pt_attempt,,
2,31:47,0,dante,dreb,,
2,31:57,0,dante,3pt_attempt,,
2,31:58,1,mike,dreb,,
2,33:11,1,UNR,2pt_made,,
2,33:20,0,chris,2pt_attempt,,
2,33:28,1,mitch,3pt_attempt,,
2,33:29,1,mike,oreb,,
2,33:33,1,mitch,assist,,
2,33:34,1,UNR,3pt_made,,
2,33:48,0,evan,assist,,
2,33:50,0,chris,2pt_made,,
2,33:55,1,mitch,turnover,,
2,33:42,0,evan,3pt_made,,
2,33:53,1,carl,2pt_made,,
2,35:06,0,dom,2pt_attempt,,
2,35:13,1,mitch,assist,,
2,35:15,1,Q,3pt_made,,
2,35:29,0,evan,assist,,
2,35:30,0,dom,2pt_made,,
2,35:42,1,mike,3pt_attempt,,
2,35:43,0,chris,dreb,,
2,35:44,0,chris,assist,,
2,35:45,0,dom,2pt_made,,
2,35:55,1,UNR,3pt_attempt,,
2,35:56,0,evan,dreb,,
2,36:26,0,evan,---,,travel. lol
2,36:44,0,evan,ft_attempt,,
2,37:02,0,evan,ft_made,,
2,37:13,1,carl,3pt_made,,
2,37:21,0,chris,turnover,,
2,37:22,1,pete,steal,,
2,37:35,1,carl,2pt_attempt,,
2,37:36,1,carl,oreb,,
2,37:37,1,carl,2pt_made,,
2,37:56,0,evan,3pt_attempt,,
2,38:11,1,Q,3pt_attempt,,
2,38:12,0,chris,dreb,,
2,38:21,0,dante,3pt_attempt,,
2,38:24,1,pete,turnover,,
2,38:25,0,dante,steal,,
2,38:29,0,evan,3pt_attempt,,
2,38:30,1,cj,dreb,,
2,38:41,1,pete,turnover,,
2,38:42,0,cody,steal,,
2,38:47,0,chris,2pt_attempt,,
2,38:48,0,dom,oreb,,
2,38:52,0,dante,3pt_attempt,,
2,38:53,1,Q,dreb,,
2,39:01,1,pete,2pt_made,,
2,40:15,0,dom,2pt_made,,
2,40:35,1,UNR,3pt_attempt,,
2,40:36,1,UNR,oreb,,
2,40:06,1,UNR,2pt_attempt,,
2,40:07,0,chris,dreb,,
2,41:25,0,evan,2pt_made,,
2,42:17,1,carl,ft_made,,
2,42:27,1,carl,ft_made,,
2,42:58,0,chris,2pt_attempt,,
2,42:59,0,evan,oreb,,
2,43:03,1,UNR,block,,
2,43:04,1,UNR,steal,,
2,44:19,1,UNR,ft_made,,
2,44:29,1,UNR,ft_attempt,,
2,44:30,0,dom,dreb,,
2,44:45,0,dom,3pt_attempt,,
2,44:46,0,chris,oreb,,
2,44:48,0,chris,2pt_attempt,,
2,45:07,0,pope,3pt_attempt,,
2,45:08,1,carl,dreb,,
2,45:19,1,mike,2pt_attempt,,
2,45:20,0,evan,dreb,,
2,45:30,0,dom,assist,,
2,45:32,0,chris,2pt_made,,
2,45:46,1,mike,3pt_attempt,,
2,45:48,1,cj,oreb,,
2,45:53,1,carl,assist,,
2,45:54,1,pete,3pt_made,,
2,46:10,0,pope,3pt_attempt,,
2,46:11,0,cody,oreb,,
2,46:22,0,dom,3pt_attempt,,
2,46:36,0,cody,assist,,
2,46:38,0,evan,3pt_made,,
2,47:10,1,cj,3pt_attempt,,
2,47:17,1,mike,3pt_attempt,,
2,47:18,0,chris,dreb,,
2,47:24,0,chris,2pt_attempt,,
2,47:26,0,dom,oreb,,
2,48:30,0,dom,ft_made,,
2,48:44,0,dom,ft_made,,
2,48:54,1,mike,2pt_made,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
